ChainName,Address,City,State,Zip,UsRegion,UsDivision,Status,RemodelType,OpenAtEstimated,ClosedAtEstimated,ExplainWindow,SuspectedHashChange
PetSmart,"2130 GUNBARREL RD, 639",Chattanooga,TN,37421,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"10260 MAYSVILLE RD, 1840",Ft Wayne,IN,46835,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1591 BRADLEY PARK DR #A, 294",Columbus,GA,31904,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4218 E BLUE GRASS RD, 2298",Mount Pleasant,MI,48858,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4794 JIMMY LEE SMITH PKWY STE 108, 1075",Hiram,GA,30141,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1072 BULLSBORO DR, 278",Newnan,GA,30265,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2940 CHAPEL HILL RD, 276",Douglasville,GA,30135,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3335 COBB PARKWAY NW STE 500, 1259",Acworth,GA,30101,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"305 N MARKETPLACE BLVD, 725",Lansing,MI,48917,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1060 HANSEL AVE, 672",Florence,KY,41042,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4155 AUSTELL RD, 2169",Austell,GA,30106,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"10164 COLERAIN AVE, 539",Cincinnati,OH,45251,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2310 FERGUSON RD, 536",Cincinnati,OH,45238,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2701 W HWY 54, 1757",Peachtree City,GA,30269,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"860 COBB PL BLVD NW, 282",Kennesaw,GA,30144,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"142 WOODSTOCK SQ AVE, 1029",Woodstock,GA,30189,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"310 EAST BRANNON RD, 1545",Nicholasville,KY,40356,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3665 MARKETPLACE BLVD, 1129",East Point,GA,30344,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3439 PRINCETON RD, 1468",Hamilton,OH,45011,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"156 PAVILION PARKWAY, 2344",Newport,KY,41071,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2540 CUMBERLAND BLVD, 291",Smyrna,GA,30080,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"11741 PRINCETON PIKE, 535",Springdale,OH,45246,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1810 CUMMING HWY STE 12, 1258",Canton,GA,30114,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"101 PAVILION PKWY, 281",Fayetteville,GA,30214,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1511 BOARDMAN RD, 2297",Jackson,MI,49202,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1285 JOHNSON FERRY RD, 286",Marietta,GA,30068,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3401 ALAMO AVE, 1237",Cincinnati,OH,45209,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1945 PAVILLION WAY, 656",Lexington,KY,40509,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1801 HOWELL MILL RD NW STE 30, 1571",Atlanta,GA,30318,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5135 TIMES SQ PL, 724",Okemos,MI,48864,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"625 CROSSVILLE RD STE 134, 1048",Roswell,GA,30075,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3221 PEACHTREE RD NE, 287",Atlanta,GA,30305,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"650 PONCE DE LEON AVE NE, 275",Atlanta,GA,30308,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"7574 VOICE OF AMERICA DR, 1333",West Chester,OH,45069,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"128 PERIMETER CENTER W, 290",Atlanta,GA,30346,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2175 LANTERN RIDGE DR, 2184",Richmond,KY,40475,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1986 MOUNT ZION RD, 288",Morrow,GA,30260,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"8175 ARBOR SQ DR, 1469",Mason,OH,45040,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1625 N EXPRESSWAY, 2560",Griffin,GA,30223,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6370 NORTH POINT PKWY, 289",Alpharetta,GA,30022,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"650 EASTGATE SOUTH DR, 538",Cincinnati,OH,45245,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"245 RIVERS EDGE, 1470",Milford,OH,45150,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"203 MAIN ST, 2495",Oak Ridge,TN,37830,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4023 LAVISTA RD, 285",Tucker,GA,30084,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1759 APALACHEE PKWY, 2430",Tallahassee,FL,32301,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3220 CAPITAL CIRCLE NE, 326",Tallahassee,FL,32308,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6910 EASTMAN AVE, 1704",Midland,MI,48642,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6050 PEACHTREE PKWY, 2111",Norcross,GA,30092,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2709-11 DAWSON RD, 2395",Albany,GA,31707,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1950 JONESBORO RD, 1074",Mcdonough,GA,30253,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"476 CORWIN NIXON BLVD, 2426",South Lebanon,OH,45065,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2028 MIAMISBURG CENTERVILLE RD, 1619",Dayton,OH,45459,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3630 PEACHTREE PKWY, 1356",Suwanee,GA,30024,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"11134 PARKSIDE DR, 1087",Knoxville,TN,37934,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"8281 OLD TROY PIKE, 553",Huber Heights,OH,45424,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3803 VENTURE DR, 283",Duluth,GA,30096,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1020 MARKET PL BLVD, 1049",Cumming,GA,30041,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4333 FEEDWIRE RD, 1618",Dayton,OH,45440,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2150 PAXTON DR SW, 284",Lilburn,GA,30047,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2500 N FAIRFIELD RD STE C, 554",Dayton,OH,45431,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"145 FOREST BLVD STE 300, 2731",Dawsonville,GA,30534,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"214 MORRELL RD, 642",Knoxville,TN,37919,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"875 LAWRENCEVILLE-SUWANEE RD, 280",Lawrenceville,GA,30043,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1929 SCENIC HWY N, 2348",Snellville,GA,30078,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1370 DOGWOOD DR SE, 279",Conyers,GA,30013,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1705 MALL OF GEORGIA BLVD 50, 273",Buford,GA,30519,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"219 HAMILTON CROSSING DR, 1726",Alcoa,TN,37701,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3431 TITTABAWASSEE RD, 723",Saginaw,MI,48604,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2437 UNIVERSITY COMMONS WAY, 2561",Knoxville,TN,37919,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4056 ATLANTA HWY, 1760",Loganville,GA,30052,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5873 SPOUT SPRINGS RD, 1756",Flowery Branch,GA,30542,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1072 S LASTON RD, 3036",Howell,MI,48843,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"842 DAWSONVILLE HWY, 292",Gainesville,GA,30501,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1705 N BECHTLE AVE, 1299",Springfield,OH,45504,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"8537 W GRAND RIVER AVE, 701",Brighton,MI,48116,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2865 OAK VALLEY DR, 695",Ann Arbor,MI,48103,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4061 MILLER RD, 715",Flint,MI,48507,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"916 LOGANVILLE HWY BLDG 1700, 1759",Bethlehem,GA,30620,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4551 BILLY WILLIAMSON DR, 1560",Macon,GA,31206,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5080 RIVERSIDE DRIVE, SUITE 601, 2439",Macon,GA,31201,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1450 SPRING MEADOWS DR, 1434",Holland,OH,43528,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3120 CARPENTER RD, 2779",Ypsilanti,MI,48197,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2730 WATSON BLVD, 1038",Warner Robins,GA,31093,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5241 MONROE ST, 2484",Toledo,OH,43623,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6260 SAGINAW RD, 716",Grand Blanc,MI,48439,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2330 TIFFIN AVE, 2246",Findlay,OH,45840,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"27161 CROSSROADS PARKWAY, 1433",Rossford,OH,43460,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"713 WINFIELD DUNN PKWY STE 1, 2492",Sevierville,TN,37876,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"47142 MICHIGAN AVE, 1951",Canton,MI,48188,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1791 OCONEE CONNECTOR SUITE 130, 2123",Athens,GA,30606,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"385 HAGGERTY HWY, 686",Commerce Township,MI,48390,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"17677 HAGGERTY RD, 688",Northville,MI,48168,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2347 N TELEGRAPH RD, 1721",Monroe,MI,48162,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"7260 ORCHARD LAKE RD, 1677",W Bloomfield,MI,48322,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"13150 MIDDLEBELT RD, 1050",Livonia,MI,48150,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1700 NORMAN DR STE 200, 1442",Valdosta,GA,31601,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"28556 TELEGRAPH RD, 1639",Southfield,MI,48034,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"23271 EUREKA RD, 689",Taylor,MI,48180,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"23470 ALLEN RD, 1638",Woodhaven,MI,48183,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2724 SOUTH ADAMS RD, 1799",Rochester Hills,MI,48309,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5650 MERCURY DR, 691",Dearborn,MI,48126,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"27942 WOODWARD AVE, 2536",Royal Oak,MI,48067,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5336 WESTPOINTE PLAZA DR, 547",Columbus,OH,43228,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1116 S ROCHESTER RD, 694",Rochester Hills,MI,48307,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"734 E BIG BEAVER RD, 1637",Troy,MI,48083,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6010 SAWMILL RD, 548",Dublin,OH,43017,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1743 STRINGTOWN RD, 1209",Grove City,OH,43123,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"321 TOWN CENTER LOOP, 2275",Waynesville,NC,28786,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"45050 NORTHPOINTE BLVD, 687",Utica,MI,48315,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"253 APPLEWOOD CENTER PL, 2276",Seneca,SC,29678,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1184 POLARIS PKWY, 1238",Columbus,OH,43240,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3713 EASTON MARKET, 550",Columbus,OH,43219,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"20530 E THIRTEEN MILE RD, 685",Roseville,MI,48066,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"51347 GRATIOT AVE, 700",Chesterfield,MI,48051,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2389 TAYLOR PARK DR, 2314",Reynoldsburg,OH,43068,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"8095 EAST BROAD ST, 2774",Reynoldsburg,OH,43068,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"10500 ULMERTON RD STE 308, 1085",Largo,FL,33771,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3993 TYRONE BLVD N, 317",St Petersburg,FL,33709,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"26277 US HWY 19 N, 315",Clearwater,FL,33761,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2625 GULF TO BAY, 1141",Clearwater,FL,33759,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3523 CLEMSON BLVD, 1089",Anderson,SC,29621,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2920 LITTLE RD, 322",Trinity,FL,34655,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"225 NW COMMONS LOOP, 2204",Lake City,FL,32055,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"479 RIVER HILL DR, 2384",Ashland,KY,41101,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"7777 DR MARTIN LUTHER KING ST, 1169",St Petersburg,FL,33702,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1345 WENDY CT, 1922",Spring Hill,FL,34607,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"11665 W HILLSBOROUGH AVE, 1741",Tampa,FL,33635,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2275 WALKER LAKE RD, 1298",Mansfield,OH,44903,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4425 14TH ST WEST, 295",Bradenton,FL,34207,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"12835 CITRUS PLAZA DR, 319",Tampa,FL,33625,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"139 ROLLING HILLS CIR, 1752",Easley,SC,29640,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3 MCKENNA RD, 1207",Arden,NC,28704,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4942 S TAMIAMI TRAIL, 296",Sarasota,FL,34231,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2003 N EASTMAN RD SUITE 40, 654",Kingsport,TN,37660,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"150 BLEACHERY BLVD, 1208",Asheville,NC,28805,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1540 N DALE MABRY HWY, 321",Tampa,FL,33607,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"213 GREENVILLE HWY, 3064",Hendersonville,NC,28792,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4485 24TH AVE BLDG 200, 1865",Fort Gratiot,MI,48059,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3211 PEOPLES ST, 655",Johnson City,TN,37604,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4119 NW 16TH BLVD, 2523",Gainesville,FL,32605,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3736 SW ARCHER RD, 303",Gainesville,FL,32608,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6248 COMMERCE PALMS DR, 1740",Tampa,FL,33647,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6001 WESLEY GROVE BLVD, 1609",Wesley Chapel,FL,33544,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2449 LAURENS RD, 400",Greenville,SC,29607,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"11331 CAUSEWAY BLVD, 320",Brandon,FL,33511,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1051 BRANDON BLVD WEST, 318",Brandon,FL,33511,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1125 WOODRUFF RD STE 900, 1300",Greenville,SC,29607,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6019 WADE HAMPTON BLVD, 1301",Taylors,SC,29687,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"621 FAIRVIEW RD. SUITE #2, 2559",Simpsonville,SC,29680,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"201 HOSPITALITY BLVD, 2289",Greenwood,SC,29649,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3500 SW COLLEGE RD, 304",Ocala,FL,34474,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"19530 COCHRAN BLVD, 1850",Port Charlotte,FL,33948,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"211 WEST ALEXANDER ST, Suite A, 2352",Plant City,FL,33563,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"16760 HIGHLANDS CENTER BLVD, 1774",Bristol,VA,24202,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"263 MIDWAY BLVD, 534",Elyria,OH,44035,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"225 ROBERT C DANIEL JR PKWY, 293",Augusta,GA,30909,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"743 E STATE ST, 2512",Athens,OH,45701,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3909 GORSKY DR, 1559",Zanesville,OH,43701,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"150 E BLACKSTOCK RD STE A, 401",Spartanburg,SC,29301,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"919 LAKELAND PARK CENTER DR UNIT 380, 2236",Lakeland,FL,33809,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"310 E MARTINTOWN RD, 3018",North Augusta,SC,29841,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1819 NE PINE ISLAND RD, 1834",Cape Coral,FL,33909,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"534 NORTH US HWY 441, 1683",Lady Lake,FL,32159,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"26063 GREAT NORTHERN PLAZA, 529",North Olmsted,OH,44070,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5013 S CLEVELAND AVE, 332",Fort Myers,FL,33907,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5011 GRANDE BLVD, 1443",Medina,OH,44256,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"9515 CROSSHILL BLVD, STE 113, 1848",Jacksonville,FL,32222,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"8006 MEDITERRANEAN DR, BLDG 13, 1255",Estero,FL,33928,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"9371 BEN C. PRATT PARKWAY, 1921",Fort Myers,FL,33966,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"10401 US 441, 2205",Leesburg,FL,34788,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2255 PINE RIDGE RD, 324",Naples,FL,34109,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6870 RIDGE RD, 532",Parma,OH,44129,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2415 TARPON BAY BLVD UNIT 2, 3055",Naples,FL,34119,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1919 WELLS RD, 2283",Orange Park,FL,32073,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2527 WHISKEY RD, 1236",Aiken,SC,29803,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"73 RHL BLVD, 671",South Charleston,WV,25309,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"E142 MORGANTON HEIGHTS BLVD, 2230",Morganton,NC,28655,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"13100 TAMIAMI TRAIL EAST UNIT, 3008",Naples,FL,34114,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2500 POSNER BLVD, 1742",Davenport,FL,33837,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"13141 CITY STATION DR UNIT 1, 1438",Jacksonville,FL,32218,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3750 W MARKET ST, 521",Fairlawn,OH,44333,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"24005 US HWY 27, 2361",Lake Wales,FL,33853,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"863 W OGLETHORPE HWY STE 106, 2700",Hinesville,GA,31313,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3077 DANIELS RD, 1680",Winter Garden,FL,34787,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"8801 SOUTHSIDE BLVD STE 3, 300",Jacksonville,FL,32256,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"356 MONUMENT RD, 299",Jacksonville,FL,32225,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"13923 CEDAR RD, 2313",South Euclid,OH,44118,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"10261 RIVER MARSH DR UNIT 143, 297",Jacksonville,FL,32246,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"733 E DIXON BLVD, 2502",Shelby,NC,28152,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"8210 MACEDONIA COMMONS BLVD, UNIT 10, 1851",Macedonia,OH,44056,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"9585 W COLONIAL DR, 334",Ocoee,FL,34761,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2026 LINCOLN WAY EAST, 1464",Massillon,OH,44646,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"355 HOWE AVE, 519",Cuyahoga Falls,OH,44221,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"150 GLYNN ISLE, 1731",Brunswick,GA,31525,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1521 GOLDEN GATE PLAZA, 1465",Mayfield Heights,OH,44124,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5465 DRESSLER RD NW, 523",North Canton,OH,44720,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"36395 EUCLID AVE, 526",Willoughby,OH,44094,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"8219 S JOHN YOUNG PKWY, 309",Orlando,FL,32819,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"380 S STATE RD 434, 305",Altamonte Springs,FL,32714,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"601 CENTERVIEW BLVD, 2454",Kissimmee,FL,34741,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1956 3RD ST S, 2482",Jacksonville Beach,FL,32250,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"7355 MARKET PL DR, 1063",Aurora,OH,44202,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4550 W LAKE MARY BLVD, 308",Lake Mary,FL,32746,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4510 S US HWY 17-92, 306",Casselberry,FL,32707,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3232 E. COLONIAL DR, 1325",Orlando,FL,32803,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1779 US HWY 1 S, 2397",St Augustine,FL,32084,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1610 8TH ST DR SE, 418",Hickory,NC,28602,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
